 format: day,hour,forecast,value  location:53_114 Start : 20210201 
 3,1400,+49,189.000000 
 3,1700,+4,337.000000 
 3,1700,+7,341.000000 
 3,1700,+10,332.000000 
 3,1700,+13,327.000000 
 3,1700,+16,238.000000 
 3,1700,+19,196.000000 
 3,1700,+22,183.000000 
 3,1700,+25,150.000000 
 3,1700,+28,163.000000 
 3,1700,+31,180.000000 
 3,1700,+34,216.000000 
 3,1700,+37,215.000000 
 3,1700,+40,185.000000 
 3,1700,+43,183.000000 
 3,1700,+46,189.000000 
 3,2000,+4,347.000000 
 3,2000,+7,334.000000 
 3,2000,+10,317.000000 
 3,2000,+13,233.000000 
 3,2000,+16,186.000000 
 3,2000,+19,182.000000 
 3,2000,+22,171.000000 
 3,2000,+25,161.000000 
 3,2000,+28,194.000000 
 3,2000,+31,216.000000 
 3,2000,+34,214.000000 
 3,2000,+37,186.000000 
 3,2000,+40,191.000000 
 3,2000,+43,199.000000 
 3,2000,+46,200.000000 
 3,2000,+49,203.000000 
 3,2000,+52,210.000000 
 3,2000,+55,239.000000 
 3,2000,+58,247.000000 
 3,2000,+61,221.000000 
 3,2000,+64,218.000000 
 3,2000,+67,263.000000 
 3,2300,+4,334.000000 
 3,2300,+7,317.000000 
 3,2300,+10,233.000000 
 3,2300,+13,186.000000 
 3,2300,+16,182.000000 
 3,2300,+19,171.000000 
 3,2300,+22,161.000000 
 3,2300,+25,194.000000 
 3,2300,+28,216.000000 
 3,2300,+31,214.000000 
 3,2300,+34,186.000000 
 3,2300,+37,191.000000 
 3,2300,+40,199.000000 
 3,2300,+43,200.000000 
 3,2300,+46,203.000000 
 3,2300,+49,210.000000 
 3,2300,+52,239.000000 
 3,2300,+55,247.000000 
 3,2300,+58,221.000000 
 3,2300,+61,218.000000 
 3,2300,+64,263.000000 
 4,0200,+4,317.000000 
 4,0200,+7,233.000000 
 4,0200,+10,186.000000 
 4,0200,+13,182.000000 
 4,0200,+16,171.000000 
 4,0200,+19,161.000000 
 4,0200,+22,194.000000 
 4,0200,+25,216.000000 
 4,0200,+28,214.000000 
 4,0200,+31,186.000000 
 4,0200,+34,191.000000 
 4,0200,+37,199.000000 
 4,0200,+40,200.000000 
 4,0200,+43,203.000000 
 4,0200,+46,210.000000 
 4,0200,+49,239.000000 
 4,0200,+52,247.000000 
 4,0200,+55,221.000000 
 4,0200,+58,218.000000 
 4,0200,+61,263.000000 
 4,0500,+4,233.000000 
 4,0500,+7,186.000000 
 4,0500,+10,182.000000 
 4,0500,+13,171.000000 
 4,0500,+16,161.000000 
 4,0500,+19,194.000000 
 4,0500,+22,216.000000 
 4,0500,+25,214.000000 
 4,0500,+28,186.000000 
 4,0500,+31,191.000000 
 4,0500,+34,199.000000 
 4,0500,+37,200.000000 
 4,0500,+40,203.000000 
 4,0500,+43,210.000000 
 4,0500,+46,239.000000 
 4,0500,+49,247.000000 
 4,0500,+52,221.000000 
 4,0500,+55,218.000000 
 4,0500,+58,263.000000 
 4,0800,+4,197.000000 
 4,0800,+7,189.000000 
 4,0800,+10,176.000000 
 4,0800,+13,172.000000 
 4,0800,+16,197.000000 
 4,0800,+19,213.000000 
 4,0800,+22,214.000000 
 4,0800,+25,185.000000 
 4,0800,+28,192.000000 
 4,0800,+31,189.000000 
 4,0800,+34,208.000000 
 4,0800,+37,225.000000 
 4,0800,+40,233.000000 
 4,0800,+43,233.000000 
 4,0800,+46,243.000000 
 4,0800,+49,209.000000 
 4,0800,+52,221.000000 
 4,0800,+55,256.000000 
 4,1100,+4,189.000000 
 4,1100,+7,176.000000 
 4,1100,+10,172.000000 
 4,1100,+13,197.000000 
 4,1100,+16,213.000000 
 4,1100,+19,214.000000 
 4,1100,+22,185.000000 
 4,1100,+25,192.000000 
 4,1100,+28,189.000000 
 4,1100,+31,208.000000 
 4,1100,+34,225.000000 
 4,1100,+37,233.000000 
 4,1100,+40,233.000000 
 4,1100,+43,243.000000 
 4,1100,+46,209.000000 
 4,1100,+49,221.000000 
 4,1100,+52,256.000000 
 4,1400,+4,176.000000 
 4,1400,+7,172.000000 
 4,1400,+10,197.000000 
 4,1400,+13,213.000000 
 4,1400,+16,214.000000 
 4,1400,+19,185.000000 
 4,1400,+22,192.000000 
 4,1400,+25,189.000000 
 4,1400,+28,208.000000 
 4,1400,+31,225.000000 
 4,1400,+34,233.000000 
 4,1400,+37,233.000000 
 4,1400,+40,243.000000 
 4,1400,+43,209.000000 
 4,1400,+46,221.000000 
 4,1400,+49,256.000000 
 4,1700,+4,172.000000 
 4,1700,+7,197.000000 
 4,1700,+10,213.000000 
 4,1700,+13,214.000000 
 4,1700,+16,185.000000 
 4,1700,+19,192.000000 
 4,1700,+22,189.000000 
 4,1700,+25,208.000000 
 4,1700,+28,225.000000 
 4,1700,+31,233.000000 
 4,1700,+34,233.000000 
 4,1700,+37,243.000000 
 4,1700,+40,209.000000 
 4,1700,+43,221.000000 
 4,1700,+46,256.000000 
 4,2000,+4,197.000000 
 4,2000,+7,215.000000 
 4,2000,+10,213.000000 
 4,2000,+13,187.000000 
 4,2000,+16,190.000000 
 4,2000,+19,193.000000 
 4,2000,+22,198.000000 
 4,2000,+25,207.000000 
 4,2000,+28,231.000000 
 4,2000,+31,240.000000 
 4,2000,+34,264.000000 
 4,2000,+37,231.000000 
 4,2000,+40,222.000000 
 4,2000,+43,274.000000 
 4,2000,+46,322.000000 
 4,2000,+49,333.000000 
 4,2000,+52,338.000000 
 4,2000,+55,335.000000 
 4,2000,+58,318.000000 
 4,2000,+61,309.000000 
 4,2000,+64,324.000000 
 4,2000,+67,332.000000 
 4,2300,+4,215.000000 
 4,2300,+7,213.000000 
 4,2300,+10,187.000000 
 4,2300,+13,190.000000 
 4,2300,+16,193.000000 
 4,2300,+19,198.000000 
 4,2300,+22,207.000000 
 4,2300,+25,231.000000 
 4,2300,+28,240.000000 
 4,2300,+31,264.000000 
 4,2300,+34,231.000000 
 4,2300,+37,222.000000 
 4,2300,+40,274.000000 
 4,2300,+43,322.000000 
 4,2300,+46,333.000000 
 4,2300,+49,338.000000 
 4,2300,+52,335.000000 
 4,2300,+55,318.000000 
 4,2300,+58,309.000000 
 4,2300,+61,324.000000 
 4,2300,+64,332.000000 
 5,0200,+4,213.000000 
 5,0200,+7,187.000000 
 5,0200,+10,190.000000 
 5,0200,+13,193.000000 
 5,0200,+16,198.000000 
 5,0200,+19,207.000000 
 5,0200,+22,231.000000 
 5,0200,+25,240.000000 
 5,0200,+28,264.000000 
 5,0200,+31,231.000000 
 5,0200,+34,222.000000 
 5,0200,+37,274.000000 
 5,0200,+40,322.000000 
 5,0200,+43,333.000000 
 5,0200,+46,338.000000 
 5,0200,+49,335.000000 
 5,0200,+52,318.000000 
 5,0200,+55,309.000000 
 5,0200,+58,324.000000 
 5,0200,+61,332.000000 
 5,0500,+4,187.000000 
 5,0500,+7,190.000000 
 5,0500,+10,193.000000 
 5,0500,+13,198.000000 
 5,0500,+16,207.000000 
 5,0500,+19,231.000000 
 5,0500,+22,240.000000 
 5,0500,+25,264.000000 
 5,0500,+28,231.000000 
 5,0500,+31,222.000000 
 5,0500,+34,274.000000 
 5,0500,+37,322.000000 
 5,0500,+40,333.000000 
 5,0500,+43,338.000000 
 5,0500,+46,335.000000 
 5,0500,+49,318.000000 
 5,0500,+52,309.000000 
 5,0500,+55,324.000000 
 5,0500,+58,332.000000 
 5,0800,+4,187.000000 
 5,0800,+7,191.000000 
 5,0800,+10,195.000000 
 5,0800,+13,210.000000 
 5,0800,+16,210.000000 
 5,0800,+19,227.000000 
 5,0800,+22,239.000000 
 5,0800,+25,216.000000 
 5,0800,+28,272.000000 
 5,0800,+31,308.000000 
 5,0800,+34,343.000000 
 5,0800,+37,338.000000 
 5,0800,+40,336.000000 
 5,0800,+43,332.000000 
 5,0800,+46,317.000000 
 5,0800,+49,316.000000 
 5,0800,+52,335.000000 
 5,0800,+55,333.000000 
 5,1100,+4,191.000000 
 5,1100,+7,195.000000 
 5,1100,+10,210.000000 
 5,1100,+13,210.000000 
 5,1100,+16,227.000000 
 5,1100,+19,239.000000 
 5,1100,+22,216.000000 
 5,1100,+25,272.000000 
 5,1100,+28,308.000000 
 5,1100,+31,343.000000 
 5,1100,+34,338.000000 
 5,1100,+37,336.000000 
 5,1100,+40,332.000000 
 5,1100,+43,317.000000 
 5,1100,+46,316.000000 
 5,1100,+49,335.000000 
 5,1100,+52,333.000000 
 5,1400,+4,195.000000 
 5,1400,+7,210.000000 
 5,1400,+10,210.000000 
 5,1400,+13,227.000000 
 5,1400,+16,239.000000 
 5,1400,+19,216.000000 
 5,1400,+22,272.000000 
 5,1400,+25,308.000000 
 5,1400,+28,343.000000 
 5,1400,+31,338.000000 
 5,1400,+34,336.000000 
 5,1400,+37,332.000000 
 5,1400,+40,317.000000 
 5,1400,+43,316.000000 
 5,1400,+46,335.000000 
 5,1400,+49,333.000000 
 5,1700,+4,210.000000 
 5,1700,+7,210.000000 
 5,1700,+10,227.000000 
 5,1700,+13,239.000000 
 5,1700,+16,216.000000 
 5,1700,+19,272.000000 
 5,1700,+22,308.000000 
 5,1700,+25,343.000000 
 5,1700,+28,338.000000 
 5,1700,+31,336.000000 
 5,1700,+34,332.000000 
 5,1700,+37,317.000000 
 5,1700,+40,316.000000 
 5,1700,+43,335.000000 
 5,1700,+46,333.000000 
 5,2000,+4,194.000000 
 5,2000,+7,223.000000 
 5,2000,+10,226.000000 
 5,2000,+13,217.000000 
 5,2000,+16,250.000000 
 5,2000,+19,276.000000 
 5,2000,+22,330.000000 
 5,2000,+25,341.000000 
 5,2000,+28,346.000000 
 5,2000,+31,326.000000 
 5,2000,+34,319.000000 
 5,2000,+37,322.000000 
 5,2000,+40,335.000000 
 5,2000,+43,332.000000 
 5,2000,+46,332.000000 
 5,2000,+49,338.000000 
 5,2000,+52,337.000000 
 5,2000,+55,335.000000 
 5,2000,+58,321.000000 
 5,2000,+61,318.000000 
 5,2000,+64,320.000000 
 5,2000,+67,321.000000 
 5,2300,+4,223.000000 
 5,2300,+7,226.000000 
 5,2300,+10,217.000000 
 5,2300,+13,250.000000 
 5,2300,+16,276.000000 
 5,2300,+19,330.000000 
 5,2300,+22,341.000000 
 5,2300,+25,346.000000 
 5,2300,+28,326.000000 
 5,2300,+31,319.000000 
 5,2300,+34,322.000000 
 5,2300,+37,335.000000 
 5,2300,+40,332.000000 
 5,2300,+43,332.000000 
 5,2300,+46,338.000000 
 5,2300,+49,337.000000 
 5,2300,+52,335.000000 
 5,2300,+55,321.000000 
 5,2300,+58,318.000000 
 5,2300,+61,320.000000 
 5,2300,+64,321.000000 
 6,0200,+4,226.000000 
 6,0200,+7,217.000000 
 6,0200,+10,250.000000 
 6,0200,+13,276.000000 
 6,0200,+16,330.000000 
