 format: day,hour,forecast,value  location:53_114 Start : 20210601 
 4,2300,+25,22.000000 
 4,2300,+28,26.000000 
 4,2300,+31,26.000000 
 4,2300,+34,24.000000 
 4,2300,+37,20.000000 
 4,2300,+40,19.000000 
 4,2300,+43,18.000000 
 4,2300,+46,17.000000 
 4,2300,+49,22.000000 
 4,2300,+52,26.000000 
 4,2300,+55,27.000000 
 4,2300,+58,24.000000 
 4,2300,+61,21.000000 
 4,2300,+64,19.000000 
 5,0200,+4,26.000000 
 5,0200,+7,23.000000 
 5,0200,+10,19.000000 
 5,0200,+13,18.000000 
 5,0200,+16,17.000000 
 5,0200,+19,18.000000 
 5,0200,+22,22.000000 
 5,0200,+25,26.000000 
 5,0200,+28,26.000000 
 5,0200,+31,24.000000 
 5,0200,+34,20.000000 
 5,0200,+37,19.000000 
 5,0200,+40,18.000000 
 5,0200,+43,17.000000 
 5,0200,+46,22.000000 
 5,0200,+49,26.000000 
 5,0200,+52,27.000000 
 5,0200,+55,24.000000 
 5,0200,+58,21.000000 
 5,0200,+61,19.000000 
 5,0500,+4,23.000000 
 5,0500,+7,19.000000 
 5,0500,+10,18.000000 
 5,0500,+13,17.000000 
 5,0500,+16,18.000000 
 5,0500,+19,22.000000 
 5,0500,+22,26.000000 
 5,0500,+25,26.000000 
 5,0500,+28,24.000000 
 5,0500,+31,20.000000 
 5,0500,+34,19.000000 
 5,0500,+37,18.000000 
 5,0500,+40,17.000000 
 5,0500,+43,22.000000 
 5,0500,+46,26.000000 
 5,0500,+49,27.000000 
 5,0500,+52,24.000000 
 5,0500,+55,21.000000 
 5,0500,+58,19.000000 
 5,0800,+4,19.000000 
 5,0800,+7,18.000000 
 5,0800,+10,17.000000 
 5,0800,+13,18.000000 
 5,0800,+16,22.000000 
 5,0800,+19,26.000000 
 5,0800,+22,26.000000 
 5,0800,+25,24.000000 
 5,0800,+28,20.000000 
 5,0800,+31,19.000000 
 5,0800,+34,18.000000 
 5,0800,+37,18.000000 
 5,0800,+40,22.000000 
 5,0800,+43,26.000000 
 5,0800,+46,27.000000 
 5,0800,+49,24.000000 
 5,0800,+52,20.000000 
 5,0800,+55,19.000000 
 5,1100,+4,18.000000 
 5,1100,+7,17.000000 
 5,1100,+10,18.000000 
 5,1100,+13,22.000000 
 5,1100,+16,26.000000 
 5,1100,+19,26.000000 
 5,1100,+22,24.000000 
 5,1100,+25,20.000000 
 5,1100,+28,19.000000 
 5,1100,+31,18.000000 
 5,1100,+34,18.000000 
 5,1100,+37,22.000000 
 5,1100,+40,26.000000 
 5,1100,+43,27.000000 
 5,1100,+46,24.000000 
 5,1100,+49,20.000000 
 5,1100,+52,19.000000 
 5,1400,+4,17.000000 
 5,1400,+7,18.000000 
 5,1400,+10,22.000000 
 5,1400,+13,26.000000 
 5,1400,+16,26.000000 
 5,1400,+19,24.000000 
 5,1400,+22,20.000000 
 5,1400,+25,19.000000 
 5,1400,+28,18.000000 
 5,1400,+31,18.000000 
 5,1400,+34,22.000000 
 5,1400,+37,26.000000 
 5,1400,+40,27.000000 
 5,1400,+43,24.000000 
 5,1400,+46,20.000000 
 5,1400,+49,19.000000 
 5,1700,+4,18.000000 
 5,1700,+7,22.000000 
 5,1700,+10,26.000000 
 5,1700,+13,26.000000 
 5,1700,+16,24.000000 
 5,1700,+19,20.000000 
 5,1700,+22,19.000000 
 5,1700,+25,18.000000 
 5,1700,+28,18.000000 
 5,1700,+31,22.000000 
 5,1700,+34,26.000000 
 5,1700,+37,27.000000 
 5,1700,+40,24.000000 
 5,1700,+43,20.000000 
 5,1700,+46,19.000000 
 5,2000,+4,22.000000 
 5,2000,+7,26.000000 
 5,2000,+10,27.000000 
 5,2000,+13,24.000000 
 5,2000,+16,20.000000 
 5,2000,+19,18.000000 
 5,2000,+22,18.000000 
 5,2000,+25,18.000000 
 5,2000,+28,22.000000 
 5,2000,+31,26.000000 
 5,2000,+34,27.000000 
 5,2000,+37,24.000000 
 5,2000,+40,20.000000 
 5,2000,+43,19.000000 
 5,2000,+46,18.000000 
 5,2000,+49,17.000000 
 5,2000,+52,22.000000 
 5,2000,+55,27.000000 
 5,2000,+58,27.000000 
 5,2000,+61,25.000000 
 5,2000,+64,20.000000 
 5,2000,+67,19.000000 
 5,2300,+4,26.000000 
 5,2300,+7,27.000000 
 5,2300,+10,24.000000 
 5,2300,+13,20.000000 
 5,2300,+16,18.000000 
 5,2300,+19,18.000000 
 5,2300,+22,18.000000 
 5,2300,+25,22.000000 
 5,2300,+28,26.000000 
 5,2300,+31,27.000000 
 5,2300,+34,24.000000 
 5,2300,+37,20.000000 
 5,2300,+40,19.000000 
 5,2300,+43,18.000000 
 5,2300,+46,17.000000 
 5,2300,+49,22.000000 
 5,2300,+52,27.000000 
 5,2300,+55,27.000000 
 5,2300,+58,25.000000 
 5,2300,+61,20.000000 
 5,2300,+64,19.000000 
 6,0200,+4,27.000000 
 6,0200,+7,24.000000 
 6,0200,+10,20.000000 
 6,0200,+13,18.000000 
 6,0200,+16,18.000000 
 6,0200,+19,18.000000 
 6,0200,+22,22.000000 
 6,0200,+25,26.000000 
 6,0200,+28,27.000000 
 6,0200,+31,24.000000 
 6,0200,+34,20.000000 
 6,0200,+37,19.000000 
 6,0200,+40,18.000000 
 6,0200,+43,17.000000 
 6,0200,+46,22.000000 
 6,0200,+49,27.000000 
 6,0200,+52,27.000000 
 6,0200,+55,25.000000 
 6,0200,+58,20.000000 
 6,0200,+61,19.000000 
 6,0500,+4,24.000000 
 6,0500,+7,20.000000 
 6,0500,+10,18.000000 
 6,0500,+13,18.000000 
 6,0500,+16,18.000000 
 6,0500,+19,22.000000 
 6,0500,+22,26.000000 
 6,0500,+25,27.000000 
 6,0500,+28,24.000000 
 6,0500,+31,20.000000 
 6,0500,+34,19.000000 
 6,0500,+37,18.000000 
 6,0500,+40,17.000000 
 6,0500,+43,22.000000 
 6,0500,+46,27.000000 
 6,0500,+49,27.000000 
 6,0500,+52,25.000000 
 6,0500,+55,20.000000 
 6,0500,+58,19.000000 
 6,0800,+4,20.000000 
 6,0800,+7,18.000000 
 6,0800,+10,18.000000 
 6,0800,+13,18.000000 
 6,0800,+16,22.000000 
 6,0800,+19,27.000000 
 6,0800,+22,27.000000 
 6,0800,+25,24.000000 
 6,0800,+28,20.000000 
 6,0800,+31,19.000000 
 6,0800,+34,17.000000 
 6,0800,+37,18.000000 
 6,0800,+40,23.000000 
 6,0800,+43,27.000000 
 6,0800,+46,27.000000 
 6,0800,+49,25.000000 
 6,0800,+52,20.000000 
 6,0800,+55,18.000000 
 6,1100,+4,18.000000 
 6,1100,+7,18.000000 
 6,1100,+10,18.000000 
 6,1100,+13,22.000000 
 6,1100,+16,27.000000 
 6,1100,+19,27.000000 
 6,1100,+22,24.000000 
 6,1100,+25,20.000000 
 6,1100,+28,19.000000 
 6,1100,+31,17.000000 
 6,1100,+34,18.000000 
 6,1100,+37,23.000000 
 6,1100,+40,27.000000 
 6,1100,+43,27.000000 
 6,1100,+46,25.000000 
 6,1100,+49,20.000000 
 6,1100,+52,18.000000 
 6,1400,+4,18.000000 
 6,1400,+7,18.000000 
 6,1400,+10,22.000000 
 6,1400,+13,27.000000 
 6,1400,+16,27.000000 
 6,1400,+19,24.000000 
 6,1400,+22,20.000000 
 6,1400,+25,19.000000 
 6,1400,+28,17.000000 
 6,1400,+31,18.000000 
 6,1400,+34,23.000000 
 6,1400,+37,27.000000 
 6,1400,+40,27.000000 
 6,1400,+43,25.000000 
 6,1400,+46,20.000000 
 6,1400,+49,18.000000 
 6,1700,+4,18.000000 
 6,1700,+7,22.000000 
 6,1700,+10,27.000000 
 6,1700,+13,27.000000 
 6,1700,+16,24.000000 
 6,1700,+19,20.000000 
 6,1700,+22,19.000000 
 6,1700,+25,17.000000 
 6,1700,+28,18.000000 
 6,1700,+31,23.000000 
 6,1700,+34,27.000000 
 6,1700,+37,27.000000 
 6,1700,+40,25.000000 
 6,1700,+43,20.000000 
 6,1700,+46,18.000000 
 6,2000,+4,22.000000 
 6,2000,+7,25.000000 
 6,2000,+10,27.000000 
 6,2000,+13,24.000000 
 6,2000,+16,21.000000 
 6,2000,+19,19.000000 
 6,2000,+22,18.000000 
 6,2000,+25,17.000000 
 6,2000,+28,23.000000 
 6,2000,+31,27.000000 
 6,2000,+34,27.000000 
 6,2000,+37,24.000000 
 6,2000,+40,20.000000 
 6,2000,+43,18.000000 
 6,2000,+46,17.000000 
 6,2000,+49,17.000000 
 6,2000,+52,22.000000 
 6,2000,+55,28.000000 
 6,2000,+58,29.000000 
 6,2000,+61,24.000000 
 6,2000,+64,21.000000 
 6,2000,+67,20.000000 
 6,2300,+4,25.000000 
 6,2300,+7,27.000000 
 6,2300,+10,24.000000 
 6,2300,+13,21.000000 
 6,2300,+16,19.000000 
 6,2300,+19,18.000000 
 6,2300,+22,17.000000 
 6,2300,+25,23.000000 
 6,2300,+28,27.000000 
 6,2300,+31,27.000000 
 6,2300,+34,24.000000 
 6,2300,+37,20.000000 
 6,2300,+40,18.000000 
 6,2300,+43,17.000000 
 6,2300,+46,17.000000 
 6,2300,+49,22.000000 
 6,2300,+52,28.000000 
 6,2300,+55,29.000000 
 6,2300,+58,24.000000 
 6,2300,+61,21.000000 
 6,2300,+64,20.000000 
 7,0200,+4,27.000000 
 7,0200,+7,24.000000 
 7,0200,+10,21.000000 
 7,0200,+13,19.000000 
 7,0200,+16,18.000000 
 7,0200,+19,17.000000 
 7,0200,+22,23.000000 
 7,0200,+25,27.000000 
 7,0200,+28,27.000000 
 7,0200,+31,24.000000 
 7,0200,+34,20.000000 
 7,0200,+37,18.000000 
 7,0200,+40,17.000000 
 7,0200,+43,17.000000 
 7,0200,+46,22.000000 
 7,0200,+49,28.000000 
 7,0200,+52,29.000000 
 7,0200,+55,24.000000 
 7,0200,+58,21.000000 
 7,0200,+61,20.000000 
 7,0500,+4,24.000000 
 7,0500,+7,21.000000 
