 format: day,hour,forecast,value  location:102_83 Start : 20210401 
 4,0500,+37,8.000000 
 4,0500,+40,6.000000 
 4,0500,+43,12.000000 
 4,0500,+46,17.000000 
 4,0500,+49,18.000000 
 4,0500,+52,16.000000 
 4,0500,+55,13.000000 
 4,0500,+58,12.000000 
 4,0800,+4,10.000000 
 4,0800,+7,9.000000 
 4,0800,+10,8.000000 
 4,0800,+13,8.000000 
 4,0800,+16,12.000000 
 4,0800,+19,14.000000 
 4,0800,+22,14.000000 
 4,0800,+25,12.000000 
 4,0800,+28,10.000000 
 4,0800,+31,9.000000 
 4,0800,+34,8.000000 
 4,0800,+37,7.000000 
 4,0800,+40,12.000000 
 4,0800,+43,17.000000 
 4,0800,+46,18.000000 
 4,0800,+49,15.000000 
 4,0800,+52,12.000000 
 4,0800,+55,12.000000 
 4,1100,+4,9.000000 
 4,1100,+7,8.000000 
 4,1100,+10,8.000000 
 4,1100,+13,12.000000 
 4,1100,+16,14.000000 
 4,1100,+19,14.000000 
 4,1100,+22,12.000000 
 4,1100,+25,10.000000 
 4,1100,+28,9.000000 
 4,1100,+31,8.000000 
 4,1100,+34,7.000000 
 4,1100,+37,12.000000 
 4,1100,+40,17.000000 
 4,1100,+43,18.000000 
 4,1100,+46,15.000000 
 4,1100,+49,12.000000 
 4,1100,+52,12.000000 
 4,1400,+4,8.000000 
 4,1400,+7,8.000000 
 4,1400,+10,12.000000 
 4,1400,+13,14.000000 
 4,1400,+16,14.000000 
 4,1400,+19,12.000000 
 4,1400,+22,10.000000 
 4,1400,+25,9.000000 
 4,1400,+28,8.000000 
 4,1400,+31,7.000000 
 4,1400,+34,12.000000 
 4,1400,+37,17.000000 
 4,1400,+40,18.000000 
 4,1400,+43,15.000000 
 4,1400,+46,12.000000 
 4,1400,+49,12.000000 
 4,1700,+4,8.000000 
 4,1700,+7,12.000000 
 4,1700,+10,14.000000 
 4,1700,+13,14.000000 
 4,1700,+16,12.000000 
 4,1700,+19,10.000000 
 4,1700,+22,9.000000 
 4,1700,+25,8.000000 
 4,1700,+28,7.000000 
 4,1700,+31,12.000000 
 4,1700,+34,17.000000 
 4,1700,+37,18.000000 
 4,1700,+40,15.000000 
 4,1700,+43,12.000000 
 4,1700,+46,12.000000 
 4,2000,+4,12.000000 
 4,2000,+7,14.000000 
 4,2000,+10,14.000000 
 4,2000,+13,12.000000 
 4,2000,+16,10.000000 
 4,2000,+19,9.000000 
 4,2000,+22,8.000000 
 4,2000,+25,7.000000 
 4,2000,+28,12.000000 
 4,2000,+31,17.000000 
 4,2000,+34,18.000000 
 4,2000,+37,15.000000 
 4,2000,+40,12.000000 
 4,2000,+43,12.000000 
 4,2000,+46,12.000000 
 4,2000,+49,11.000000 
 4,2000,+52,15.000000 
 4,2000,+55,19.000000 
 4,2000,+58,20.000000 
 4,2000,+61,16.000000 
 4,2000,+64,13.000000 
 4,2000,+67,12.000000 
 4,2300,+4,14.000000 
 4,2300,+7,14.000000 
 4,2300,+10,12.000000 
 4,2300,+13,10.000000 
 4,2300,+16,9.000000 
 4,2300,+19,8.000000 
 4,2300,+22,7.000000 
 4,2300,+25,12.000000 
 4,2300,+28,17.000000 
 4,2300,+31,18.000000 
 4,2300,+34,15.000000 
 4,2300,+37,12.000000 
 4,2300,+40,12.000000 
 4,2300,+43,12.000000 
 4,2300,+46,11.000000 
 4,2300,+49,15.000000 
 4,2300,+52,19.000000 
 4,2300,+55,20.000000 
 4,2300,+58,16.000000 
 4,2300,+61,13.000000 
 4,2300,+64,12.000000 
 5,0200,+4,14.000000 
 5,0200,+7,12.000000 
 5,0200,+10,10.000000 
 5,0200,+13,9.000000 
 5,0200,+16,8.000000 
 5,0200,+19,7.000000 
 5,0200,+22,12.000000 
 5,0200,+25,17.000000 
 5,0200,+28,18.000000 
 5,0200,+31,15.000000 
 5,0200,+34,12.000000 
 5,0200,+37,12.000000 
 5,0200,+40,12.000000 
 5,0200,+43,11.000000 
 5,0200,+46,15.000000 
 5,0200,+49,19.000000 
 5,0200,+52,20.000000 
 5,0200,+55,16.000000 
 5,0200,+58,13.000000 
 5,0200,+61,12.000000 
 5,0500,+4,12.000000 
 5,0500,+7,10.000000 
 5,0500,+10,9.000000 
 5,0500,+13,8.000000 
 5,0500,+16,7.000000 
 5,0500,+19,12.000000 
 5,0500,+22,17.000000 
 5,0500,+25,18.000000 
 5,0500,+28,15.000000 
 5,0500,+31,12.000000 
 5,0500,+34,12.000000 
 5,0500,+37,12.000000 
 5,0500,+40,11.000000 
 5,0500,+43,15.000000 
 5,0500,+46,19.000000 
 5,0500,+49,20.000000 
 5,0500,+52,16.000000 
 5,0500,+55,13.000000 
 5,0500,+58,12.000000 
 5,0800,+4,10.000000 
 5,0800,+7,9.000000 
 5,0800,+10,8.000000 
 5,0800,+13,7.000000 
 5,0800,+16,12.000000 
 5,0800,+19,17.000000 
 5,0800,+22,19.000000 
 5,0800,+25,16.000000 
 5,0800,+28,12.000000 
 5,0800,+31,13.000000 
 5,0800,+34,12.000000 
 5,0800,+37,11.000000 
 5,0800,+40,16.000000 
 5,0800,+43,20.000000 
 5,0800,+46,20.000000 
 5,0800,+49,17.000000 
 5,0800,+52,13.000000 
 5,0800,+55,12.000000 
 5,1100,+4,9.000000 
 5,1100,+7,8.000000 
 5,1100,+10,7.000000 
 5,1100,+13,12.000000 
 5,1100,+16,17.000000 
 5,1100,+19,19.000000 
 5,1100,+22,16.000000 
 5,1100,+25,12.000000 
 5,1100,+28,13.000000 
 5,1100,+31,12.000000 
 5,1100,+34,11.000000 
 5,1100,+37,16.000000 
 5,1100,+40,20.000000 
 5,1100,+43,20.000000 
 5,1100,+46,17.000000 
 5,1100,+49,13.000000 
 5,1100,+52,12.000000 
 5,1400,+4,8.000000 
 5,1400,+7,7.000000 
 5,1400,+10,12.000000 
 5,1400,+13,17.000000 
 5,1400,+16,19.000000 
 5,1400,+19,16.000000 
 5,1400,+22,12.000000 
 5,1400,+25,13.000000 
 5,1400,+28,12.000000 
 5,1400,+31,11.000000 
 5,1400,+34,16.000000 
 5,1400,+37,20.000000 
 5,1400,+40,20.000000 
 5,1400,+43,17.000000 
 5,1400,+46,13.000000 
 5,1400,+49,12.000000 
 5,1700,+4,7.000000 
 5,1700,+7,12.000000 
 5,1700,+10,17.000000 
 5,1700,+13,19.000000 
 5,1700,+16,16.000000 
 5,1700,+19,12.000000 
 5,1700,+22,13.000000 
 5,1700,+25,12.000000 
 5,1700,+28,11.000000 
 5,1700,+31,16.000000 
 5,1700,+34,20.000000 
 5,1700,+37,20.000000 
 5,1700,+40,17.000000 
 5,1700,+43,13.000000 
 5,1700,+46,12.000000 
 5,2000,+4,12.000000 
 5,2000,+7,18.000000 
 5,2000,+10,19.000000 
 5,2000,+13,17.000000 
 5,2000,+16,13.000000 
 5,2000,+19,13.000000 
 5,2000,+22,12.000000 
 5,2000,+25,10.000000 
 5,2000,+28,16.000000 
 5,2000,+31,20.000000 
 5,2000,+34,20.000000 
 5,2000,+37,16.000000 
 5,2000,+40,13.000000 
 5,2000,+43,12.000000 
 5,2000,+46,10.000000 
 5,2000,+49,9.000000 
 5,2000,+52,15.000000 
 5,2000,+55,18.000000 
 5,2000,+58,19.000000 
 5,2000,+61,15.000000 
 5,2000,+64,12.000000 
 5,2000,+67,10.000000 
 5,2300,+4,18.000000 
 5,2300,+7,19.000000 
 5,2300,+10,17.000000 
 5,2300,+13,13.000000 
 5,2300,+16,13.000000 
 5,2300,+19,12.000000 
 5,2300,+22,10.000000 
 5,2300,+25,16.000000 
 5,2300,+28,20.000000 
 5,2300,+31,20.000000 
 5,2300,+34,16.000000 
 5,2300,+37,13.000000 
 5,2300,+40,12.000000 
 5,2300,+43,10.000000 
 5,2300,+46,9.000000 
 5,2300,+49,15.000000 
 5,2300,+52,18.000000 
 5,2300,+55,19.000000 
 5,2300,+58,15.000000 
 5,2300,+61,12.000000 
 5,2300,+64,10.000000 
 6,0200,+4,19.000000 
 6,0200,+7,17.000000 
 6,0200,+10,13.000000 
 6,0200,+13,13.000000 
 6,0200,+16,12.000000 
 6,0200,+19,10.000000 
 6,0200,+22,16.000000 
 6,0200,+25,20.000000 
 6,0200,+28,20.000000 
 6,0200,+31,16.000000 
 6,0200,+34,13.000000 
 6,0200,+37,12.000000 
 6,0200,+40,10.000000 
 6,0200,+43,9.000000 
 6,0200,+46,15.000000 
 6,0200,+49,18.000000 
 6,0200,+52,19.000000 
 6,0200,+55,15.000000 
